Index	Time (s)	Voltage (V)
3707	-2.014080000e+00	-4.800000000e-02
3708	-2.013760000e+00	-3.200000000e-02
3709	-2.013440000e+00	-8.000000000e-03
3710	-2.013120000e+00	-3.200000000e-02
3711	-2.012800000e+00	-4.000000000e-02
3712	-2.012480000e+00	-4.000000000e-02
3713	-2.012160000e+00	-4.000000000e-02
3714	-2.011840000e+00	-3.200000000e-02
3715	-2.011520000e+00	-2.400000000e-02
3716	-2.011200000e+00	-2.400000000e-02
3717	-2.010880000e+00	-2.400000000e-02
3718	-2.010560000e+00	-2.400000000e-02
3719	-2.010240000e+00	-3.200000000e-02
3720	-2.009920000e+00	-4.800000000e-02
3721	-2.009600000e+00	-4.800000000e-02
3722	-2.009280000e+00	-3.200000000e-02
3723	-2.008960000e+00	-2.400000000e-02
3724	-2.008640000e+00	-1.600000000e-02
3725	-2.008320000e+00	-3.200000000e-02
3726	-2.008000000e+00	-2.400000000e-02
3727	-2.007680000e+00	-4.800000000e-02
3728	-2.007360000e+00	-3.200000000e-02
3729	-2.007040000e+00	-1.600000000e-02
3730	-2.006720000e+00	-3.200000000e-02
3731	-2.006400000e+00	-2.400000000e-02
3732	-2.006080000e+00	-4.000000000e-02
3733	-2.005760000e+00	-1.600000000e-02
3734	-2.005440000e+00	-4.000000000e-02
3735	-2.005120000e+00	-3.200000000e-02
3736	-2.004800000e+00	-3.200000000e-02
3737	-2.004480000e+00	-1.600000000e-02
3738	-2.004160000e+00	-2.400000000e-02
3739	-2.003840000e+00	-3.200000000e-02
3740	-2.003520000e+00	-2.400000000e-02
3741	-2.003200000e+00	-2.400000000e-02
3742	-2.002880000e+00	-3.200000000e-02
3743	-2.002560000e+00	-2.400000000e-02
3744	-2.002240000e+00	-2.400000000e-02
3745	-2.001920000e+00	-2.400000000e-02
3746	-2.001600000e+00	-2.400000000e-02
3747	-2.001280000e+00	-3.200000000e-02
3748	-2.000960000e+00	-4.000000000e-02
3749	-2.000640000e+00	-8.000000000e-03
3750	-2.000320000e+00	-3.200000000e-02
3751	-2.000000000e+00	-2.400000000e-02
3752	-1.999680000e+00	-3.200000000e-02
3753	-1.999360000e+00	-2.400000000e-02
3754	-1.999040000e+00	-2.400000000e-02
3755	-1.998720000e+00	-4.000000000e-02
3756	-1.998400000e+00	-4.000000000e-02
3757	-1.998080000e+00	-2.400000000e-02
3758	-1.997760000e+00	-2.400000000e-02
3759	-1.997440000e+00	-2.400000000e-02
3760	-1.997120000e+00	-4.000000000e-02
3761	-1.996800000e+00	-4.800000000e-02
3762	-1.996480000e+00	-8.000000000e-03
3763	-1.996160000e+00	-3.200000000e-02
3764	-1.995840000e+00	-2.400000000e-02
3765	-1.995520000e+00	-3.200000000e-02
3766	-1.995200000e+00	-1.600000000e-02
3767	-1.994880000e+00	-2.400000000e-02
3768	-1.994560000e+00	-1.600000000e-02
3769	-1.994240000e+00	-3.200000000e-02
3770	-1.993920000e+00	-1.600000000e-02
3771	-1.993600000e+00	-4.000000000e-02
3772	-1.993280000e+00	-3.200000000e-02
3773	-1.992960000e+00	-4.000000000e-02
3774	-1.992640000e+00	-1.600000000e-02
3775	-1.992320000e+00	-4.000000000e-02
3776	-1.992000000e+00	-2.400000000e-02
3777	-1.991680000e+00	-3.200000000e-02
3778	-1.991360000e+00	-1.600000000e-02
3779	-1.991040000e+00	-1.600000000e-02
3780	-1.990720000e+00	-8.000000000e-03
3781	-1.990400000e+00	-4.000000000e-02
3782	-1.990080000e+00	-3.200000000e-02
3783	-1.989760000e+00	-4.000000000e-02
3784	-1.989440000e+00	-4.000000000e-02
3785	-1.989120000e+00	-3.200000000e-02
3786	-1.988800000e+00	-4.000000000e-02
3787	-1.988480000e+00	-4.000000000e-02
3788	-1.988160000e+00	-2.400000000e-02
3789	-1.987840000e+00	-3.200000000e-02
3790	-1.987520000e+00	-3.200000000e-02
3791	-1.987200000e+00	-3.200000000e-02
3792	-1.986880000e+00	-1.600000000e-02
3793	-1.986560000e+00	-4.000000000e-02
3794	-1.986240000e+00	-5.600000000e-02
3795	-1.985920000e+00	-3.200000000e-02
3796	-1.985600000e+00	-3.200000000e-02
3797	-1.985280000e+00	-3.200000000e-02
3798	-1.984960000e+00	-1.600000000e-02
3799	-1.984640000e+00	-3.200000000e-02
3800	-1.984320000e+00	-2.400000000e-02
3801	-1.984000000e+00	-2.400000000e-02
3802	-1.983680000e+00	-8.000000000e-03
3803	-1.983360000e+00	-1.600000000e-02
3804	-1.983040000e+00	-4.000000000e-02
3805	-1.982720000e+00	-1.600000000e-02
3806	-1.982400000e+00	-3.200000000e-02
3807	-1.982080000e+00	-3.200000000e-02
3808	-1.981760000e+00	-4.000000000e-02
3809	-1.981440000e+00	-1.600000000e-02
3810	-1.981120000e+00	-2.400000000e-02
3811	-1.980800000e+00	-3.200000000e-02
3812	-1.980480000e+00	-2.400000000e-02
3813	-1.980160000e+00	-8.000000000e-03
3814	-1.979840000e+00	-2.400000000e-02
3815	-1.979520000e+00	-2.400000000e-02
3816	-1.979200000e+00	-3.200000000e-02
3817	-1.978880000e+00	-3.200000000e-02
3818	-1.978560000e+00	-3.200000000e-02
3819	-1.978240000e+00	-4.000000000e-02
3820	-1.977920000e+00	-2.400000000e-02
3821	-1.977600000e+00	-3.200000000e-02
3822	-1.977280000e+00	-3.200000000e-02
3823	-1.976960000e+00	-3.200000000e-02
3824	-1.976640000e+00	-8.000000000e-03
3825	-1.976320000e+00	-4.000000000e-02
3826	-1.976000000e+00	-1.600000000e-02
3827	-1.975680000e+00	-3.200000000e-02
3828	-1.975360000e+00	-2.400000000e-02
3829	-1.975040000e+00	-4.000000000e-02
3830	-1.974720000e+00	-2.400000000e-02
3831	-1.974400000e+00	-2.400000000e-02
3832	-1.974080000e+00	-2.400000000e-02
3833	-1.973760000e+00	-4.000000000e-02
3834	-1.973440000e+00	-2.400000000e-02
3835	-1.973120000e+00	-2.400000000e-02
3836	-1.972800000e+00	-3.200000000e-02
3837	-1.972480000e+00	-2.400000000e-02
3838	-1.972160000e+00	-8.000000000e-03
3839	-1.971840000e+00	-2.400000000e-02
3840	-1.971520000e+00	-1.600000000e-02
3841	-1.971200000e+00	-2.400000000e-02
3842	-1.970880000e+00	-4.000000000e-02
3843	-1.970560000e+00	-3.200000000e-02
3844	-1.970240000e+00	-3.200000000e-02
3845	-1.969920000e+00	-4.000000000e-02
3846	-1.969600000e+00	-1.600000000e-02
3847	-1.969280000e+00	-2.400000000e-02
3848	-1.968960000e+00	-2.400000000e-02
3849	-1.968640000e+00	-2.400000000e-02
3850	-1.968320000e+00	-2.400000000e-02
3851	-1.968000000e+00	-1.600000000e-02
3852	-1.967680000e+00	-3.200000000e-02
3853	-1.967360000e+00	-3.200000000e-02
3854	-1.967040000e+00	-1.600000000e-02
3855	-1.966720000e+00	-1.600000000e-02
3856	-1.966400000e+00	-2.400000000e-02
3857	-1.966080000e+00	-2.400000000e-02
3858	-1.965760000e+00	-2.400000000e-02
3859	-1.965440000e+00	-2.400000000e-02
3860	-1.965120000e+00	-1.600000000e-02
3861	-1.964800000e+00	-8.000000000e-03
3862	-1.964480000e+00	-2.400000000e-02
3863	-1.964160000e+00	-2.400000000e-02
3864	-1.963840000e+00	-2.400000000e-02
3865	-1.963520000e+00	-4.800000000e-02
3866	-1.963200000e+00	-2.400000000e-02
3867	-1.962880000e+00	-2.400000000e-02
3868	-1.962560000e+00	-3.200000000e-02
3869	-1.962240000e+00	-4.000000000e-02
3870	-1.961920000e+00	-3.200000000e-02
3871	-1.961600000e+00	-2.400000000e-02
3872	-1.961280000e+00	-4.000000000e-02
3873	-1.960960000e+00	-1.600000000e-02
3874	-1.960640000e+00	-4.000000000e-02
3875	-1.960320000e+00	-2.400000000e-02
3876	-1.960000000e+00	-3.200000000e-02
3877	-1.959680000e+00	-4.000000000e-02
3878	-1.959360000e+00	-2.400000000e-02
3879	-1.959040000e+00	-4.000000000e-02
3880	-1.958720000e+00	-2.400000000e-02
3881	-1.958400000e+00	-3.200000000e-02
3882	-1.958080000e+00	-3.200000000e-02
3883	-1.957760000e+00	-2.400000000e-02
3884	-1.957440000e+00	-1.600000000e-02
3885	-1.957120000e+00	-2.400000000e-02
3886	-1.956800000e+00	-4.800000000e-02
3887	-1.956480000e+00	-8.000000000e-03
3888	-1.956160000e+00	-4.000000000e-02
3889	-1.955840000e+00	-2.400000000e-02
3890	-1.955520000e+00	-4.800000000e-02
3891	-1.955200000e+00	-3.200000000e-02
3892	-1.954880000e+00	-4.800000000e-02
3893	-1.954560000e+00	-2.400000000e-02
3894	-1.954240000e+00	-1.600000000e-02
3895	-1.953920000e+00	-1.600000000e-02
3896	-1.953600000e+00	-2.400000000e-02
3897	-1.953280000e+00	-2.400000000e-02
3898	-1.952960000e+00	-4.000000000e-02
3899	-1.952640000e+00	-3.200000000e-02
3900	-1.952320000e+00	-3.200000000e-02
3901	-1.952000000e+00	-3.200000000e-02
3902	-1.951680000e+00	-4.800000000e-02
3903	-1.951360000e+00	-3.200000000e-02
3904	-1.951040000e+00	-3.200000000e-02
3905	-1.950720000e+00	-8.000000000e-03
3906	-1.950400000e+00	-2.400000000e-02
3907	-1.950080000e+00	-1.600000000e-02
3908	-1.949760000e+00	-1.600000000e-02
3909	-1.949440000e+00	-4.000000000e-02
3910	-1.949120000e+00	-2.400000000e-02
3911	-1.948800000e+00	-8.000000000e-03
3912	-1.948480000e+00	-3.200000000e-02
3913	-1.948160000e+00	-3.200000000e-02
3914	-1.947840000e+00	-4.000000000e-02
3915	-1.947520000e+00	-3.200000000e-02
3916	-1.947200000e+00	-1.600000000e-02
3917	-1.946880000e+00	-1.600000000e-02
3918	-1.946560000e+00	-1.600000000e-02
3919	-1.946240000e+00	-3.200000000e-02
3920	-1.945920000e+00	-4.000000000e-02
3921	-1.945600000e+00	-3.200000000e-02
3922	-1.945280000e+00	-1.600000000e-02
3923	-1.944960000e+00	-3.200000000e-02
3924	-1.944640000e+00	0.000000000e+00
3925	-1.944320000e+00	-4.000000000e-02
3926	-1.944000000e+00	-4.000000000e-02
3927	-1.943680000e+00	-4.000000000e-02
3928	-1.943360000e+00	-1.600000000e-02
3929	-1.943040000e+00	-1.600000000e-02
3930	-1.942720000e+00	-4.000000000e-02
3931	-1.942400000e+00	0.000000000e+00
3932	-1.942080000e+00	-2.400000000e-02
3933	-1.941760000e+00	-2.400000000e-02
3934	-1.941440000e+00	-1.600000000e-02
3935	-1.941120000e+00	-4.000000000e-02
3936	-1.940800000e+00	-4.000000000e-02
3937	-1.940480000e+00	-2.400000000e-02
3938	-1.940160000e+00	-4.000000000e-02
3939	-1.939840000e+00	-2.400000000e-02
3940	-1.939520000e+00	-4.800000000e-02
3941	-1.939200000e+00	-2.400000000e-02
3942	-1.938880000e+00	-2.400000000e-02
3943	-1.938560000e+00	-1.600000000e-02
3944	-1.938240000e+00	-4.000000000e-02
3945	-1.937920000e+00	-2.400000000e-02
3946	-1.937600000e+00	0.000000000e+00
3947	-1.937280000e+00	-4.000000000e-02
3948	-1.936960000e+00	-2.400000000e-02
3949	-1.936640000e+00	-4.800000000e-02
3950	-1.936320000e+00	-1.600000000e-02
3951	-1.936000000e+00	-3.200000000e-02
3952	-1.935680000e+00	-4.000000000e-02
3953	-1.935360000e+00	-3.200000000e-02
3954	-1.935040000e+00	-3.200000000e-02
3955	-1.934720000e+00	-1.600000000e-02
3956	-1.934400000e+00	-2.400000000e-02
3957	-1.934080000e+00	-3.200000000e-02
3958	-1.933760000e+00	-1.600000000e-02
3959	-1.933440000e+00	-8.000000000e-03
3960	-1.933120000e+00	-3.200000000e-02
3961	-1.932800000e+00	-8.000000000e-03
3962	-1.932480000e+00	-2.400000000e-02
3963	-1.932160000e+00	-4.800000000e-02
3964	-1.931840000e+00	-1.600000000e-02
3965	-1.931520000e+00	-4.000000000e-02
3966	-1.931200000e+00	-3.200000000e-02
3967	-1.930880000e+00	-2.400000000e-02
3968	-1.930560000e+00	-8.000000000e-03
3969	-1.930240000e+00	-1.600000000e-02
3970	-1.929920000e+00	-1.600000000e-02
3971	-1.929600000e+00	-1.600000000e-02
3972	-1.929280000e+00	-2.400000000e-02
3973	-1.928960000e+00	-3.200000000e-02
3974	-1.928640000e+00	-1.600000000e-02
3975	-1.928320000e+00	-2.400000000e-02
3976	-1.928000000e+00	-1.600000000e-02
3977	-1.927680000e+00	-3.200000000e-02
3978	-1.927360000e+00	-2.400000000e-02
3979	-1.927040000e+00	-1.600000000e-02
3980	-1.926720000e+00	-3.200000000e-02
3981	-1.926400000e+00	-1.600000000e-02
3982	-1.926080000e+00	-3.200000000e-02
3983	-1.925760000e+00	-1.600000000e-02
3984	-1.925440000e+00	-2.400000000e-02
3985	-1.925120000e+00	-1.600000000e-02
3986	-1.924800000e+00	-3.200000000e-02
3987	-1.924480000e+00	-2.400000000e-02
3988	-1.924160000e+00	-3.200000000e-02
3989	-1.923840000e+00	-3.200000000e-02
3990	-1.923520000e+00	-3.200000000e-02
3991	-1.923200000e+00	-2.400000000e-02
3992	-1.922880000e+00	-2.400000000e-02
3993	-1.922560000e+00	-2.400000000e-02
3994	-1.922240000e+00	-4.000000000e-02
3995	-1.921920000e+00	-1.600000000e-02
3996	-1.921600000e+00	-1.600000000e-02
3997	-1.921280000e+00	-3.200000000e-02
3998	-1.920960000e+00	-1.600000000e-02
3999	-1.920640000e+00	-2.400000000e-02
4000	-1.920320000e+00	-2.400000000e-02
4001	-1.920000000e+00	-2.400000000e-02
4002	-1.919680000e+00	-4.000000000e-02
4003	-1.919360000e+00	-3.200000000e-02
4004	-1.919040000e+00	-2.400000000e-02
4005	-1.918720000e+00	-8.000000000e-03
4006	-1.918400000e+00	-8.000000000e-03
4007	-1.918080000e+00	-3.200000000e-02
4008	-1.917760000e+00	-4.000000000e-02
4009	-1.917440000e+00	-4.000000000e-02
4010	-1.917120000e+00	-3.200000000e-02
4011	-1.916800000e+00	-2.400000000e-02
4012	-1.916480000e+00	-4.000000000e-02
4013	-1.916160000e+00	-3.200000000e-02
4014	-1.915840000e+00	-4.000000000e-02
4015	-1.915520000e+00	-4.000000000e-02
4016	-1.915200000e+00	-4.000000000e-02
4017	-1.914880000e+00	-2.400000000e-02
4018	-1.914560000e+00	-1.600000000e-02
4019	-1.914240000e+00	-3.200000000e-02
4020	-1.913920000e+00	-2.400000000e-02
4021	-1.913600000e+00	-4.000000000e-02
4022	-1.913280000e+00	-8.000000000e-03
4023	-1.912960000e+00	-8.000000000e-03
4024	-1.912640000e+00	-4.000000000e-02
4025	-1.912320000e+00	-3.200000000e-02
4026	-1.912000000e+00	-2.400000000e-02
4027	-1.911680000e+00	-4.800000000e-02
4028	-1.911360000e+00	-4.000000000e-02
4029	-1.911040000e+00	-3.200000000e-02
4030	-1.910720000e+00	-3.200000000e-02
4031	-1.910400000e+00	-8.000000000e-03
4032	-1.910080000e+00	-2.400000000e-02
4033	-1.909760000e+00	-2.400000000e-02
4034	-1.909440000e+00	-1.600000000e-02
4035	-1.909120000e+00	-3.200000000e-02
4036	-1.908800000e+00	-1.600000000e-02
4037	-1.908480000e+00	-2.400000000e-02
4038	-1.908160000e+00	-2.400000000e-02
4039	-1.907840000e+00	-2.400000000e-02
4040	-1.907520000e+00	-1.600000000e-02
4041	-1.907200000e+00	-2.400000000e-02
4042	-1.906880000e+00	-2.400000000e-02
4043	-1.906560000e+00	-3.200000000e-02
4044	-1.906240000e+00	-2.400000000e-02
4045	-1.905920000e+00	-3.200000000e-02
4046	-1.905600000e+00	-4.000000000e-02
4047	-1.905280000e+00	-3.200000000e-02
4048	-1.904960000e+00	-2.400000000e-02
4049	-1.904640000e+00	-4.800000000e-02
4050	-1.904320000e+00	-3.200000000e-02
4051	-1.904000000e+00	-1.600000000e-02
4052	-1.903680000e+00	-1.600000000e-02
4053	-1.903360000e+00	-3.200000000e-02
4054	-1.903040000e+00	-3.200000000e-02
4055	-1.902720000e+00	-3.200000000e-02
4056	-1.902400000e+00	-8.000000000e-03
4057	-1.902080000e+00	-4.800000000e-02
4058	-1.901760000e+00	-1.600000000e-02
4059	-1.901440000e+00	-2.400000000e-02
4060	-1.901120000e+00	-3.200000000e-02
4061	-1.900800000e+00	-2.400000000e-02
4062	-1.900480000e+00	-2.400000000e-02
4063	-1.900160000e+00	-3.200000000e-02
4064	-1.899840000e+00	-2.400000000e-02
4065	-1.899520000e+00	-4.000000000e-02
4066	-1.899200000e+00	-3.200000000e-02
4067	-1.898880000e+00	-4.000000000e-02
4068	-1.898560000e+00	-1.600000000e-02
4069	-1.898240000e+00	-1.600000000e-02
4070	-1.897920000e+00	-1.600000000e-02
4071	-1.897600000e+00	-2.400000000e-02
4072	-1.897280000e+00	-3.200000000e-02
4073	-1.896960000e+00	-2.400000000e-02
4074	-1.896640000e+00	-2.400000000e-02
4075	-1.896320000e+00	-1.600000000e-02
4076	-1.896000000e+00	-3.200000000e-02
4077	-1.895680000e+00	-3.200000000e-02
4078	-1.895360000e+00	-2.400000000e-02
4079	-1.895040000e+00	-1.600000000e-02
4080	-1.894720000e+00	-3.200000000e-02
4081	-1.894400000e+00	-1.600000000e-02
4082	-1.894080000e+00	-4.000000000e-02
4083	-1.893760000e+00	-2.400000000e-02
4084	-1.893440000e+00	-1.600000000e-02
4085	-1.893120000e+00	-4.000000000e-02
4086	-1.892800000e+00	-3.200000000e-02
4087	-1.892480000e+00	-2.400000000e-02
4088	-1.892160000e+00	-2.400000000e-02
4089	-1.891840000e+00	-2.400000000e-02
4090	-1.891520000e+00	-4.000000000e-02
4091	-1.891200000e+00	-3.200000000e-02
4092	-1.890880000e+00	-2.400000000e-02
4093	-1.890560000e+00	-3.200000000e-02
4094	-1.890240000e+00	-3.200000000e-02
4095	-1.889920000e+00	-2.400000000e-02
4096	-1.889600000e+00	-4.000000000e-02
4097	-1.889280000e+00	-3.200000000e-02
4098	-1.888960000e+00	-3.200000000e-02
4099	-1.888640000e+00	-4.000000000e-02
4100	-1.888320000e+00	-4.000000000e-02
4101	-1.888000000e+00	-3.200000000e-02
4102	-1.887680000e+00	-2.400000000e-02
4103	-1.887360000e+00	-2.400000000e-02
4104	-1.887040000e+00	-2.400000000e-02
4105	-1.886720000e+00	-2.400000000e-02
4106	-1.886400000e+00	-3.200000000e-02
4107	-1.886080000e+00	-4.000000000e-02
4108	-1.885760000e+00	-4.800000000e-02
4109	-1.885440000e+00	-3.200000000e-02
4110	-1.885120000e+00	-3.200000000e-02
4111	-1.884800000e+00	-2.400000000e-02
4112	-1.884480000e+00	-4.000000000e-02
4113	-1.884160000e+00	-2.400000000e-02
4114	-1.883840000e+00	-3.200000000e-02
4115	-1.883520000e+00	-1.600000000e-02
4116	-1.883200000e+00	-8.000000000e-03
4117	-1.882880000e+00	-4.000000000e-02
4118	-1.882560000e+00	-2.400000000e-02
4119	-1.882240000e+00	-2.400000000e-02
4120	-1.881920000e+00	-3.200000000e-02
4121	-1.881600000e+00	-2.400000000e-02
4122	-1.881280000e+00	-2.400000000e-02
4123	-1.880960000e+00	-1.600000000e-02
4124	-1.880640000e+00	-1.600000000e-02
4125	-1.880320000e+00	-3.200000000e-02
4126	-1.880000000e+00	-3.200000000e-02
4127	-1.879680000e+00	-2.400000000e-02
4128	-1.879360000e+00	-4.000000000e-02
4129	-1.879040000e+00	-1.600000000e-02
4130	-1.878720000e+00	-1.600000000e-02
4131	-1.878400000e+00	-3.200000000e-02
4132	-1.878080000e+00	-1.600000000e-02
4133	-1.877760000e+00	-3.200000000e-02
4134	-1.877440000e+00	-1.600000000e-02
4135	-1.877120000e+00	-4.800000000e-02
4136	-1.876800000e+00	8.000000000e-03
4137	-1.876480000e+00	-4.000000000e-02
4138	-1.876160000e+00	-4.000000000e-02
4139	-1.875840000e+00	-3.200000000e-02
4140	-1.875520000e+00	-1.600000000e-02
4141	-1.875200000e+00	-1.600000000e-02
4142	-1.874880000e+00	-1.600000000e-02
4143	-1.874560000e+00	-3.200000000e-02
4144	-1.874240000e+00	-1.600000000e-02
4145	-1.873920000e+00	-3.200000000e-02
4146	-1.873600000e+00	-2.400000000e-02
4147	-1.873280000e+00	-3.200000000e-02
4148	-1.872960000e+00	-2.400000000e-02
4149	-1.872640000e+00	-1.600000000e-02
4150	-1.872320000e+00	-2.400000000e-02
4151	-1.872000000e+00	-2.400000000e-02
4152	-1.871680000e+00	-2.400000000e-02
4153	-1.871360000e+00	-3.200000000e-02
4154	-1.871040000e+00	-2.400000000e-02
4155	-1.870720000e+00	-3.200000000e-02
4156	-1.870400000e+00	-1.600000000e-02
4157	-1.870080000e+00	-3.200000000e-02
4158	-1.869760000e+00	-8.000000000e-03
4159	-1.869440000e+00	-3.200000000e-02
4160	-1.869120000e+00	-1.600000000e-02
4161	-1.868800000e+00	-1.600000000e-02
4162	-1.868480000e+00	-3.200000000e-02
4163	-1.868160000e+00	-1.600000000e-02
4164	-1.867840000e+00	-1.600000000e-02
4165	-1.867520000e+00	-3.200000000e-02
4166	-1.867200000e+00	-2.400000000e-02
4167	-1.866880000e+00	-2.400000000e-02
4168	-1.866560000e+00	-1.600000000e-02
4169	-1.866240000e+00	-3.200000000e-02
4170	-1.865920000e+00	-4.000000000e-02
4171	-1.865600000e+00	-4.000000000e-02
4172	-1.865280000e+00	-2.400000000e-02
4173	-1.864960000e+00	-8.000000000e-03
4174	-1.864640000e+00	-4.000000000e-02
4175	-1.864320000e+00	-1.600000000e-02
4176	-1.864000000e+00	-4.000000000e-02
4177	-1.863680000e+00	-2.400000000e-02
4178	-1.863360000e+00	-4.000000000e-02
4179	-1.863040000e+00	-4.000000000e-02
4180	-1.862720000e+00	-3.200000000e-02
4181	-1.862400000e+00	-4.000000000e-02
4182	-1.862080000e+00	-3.200000000e-02
4183	-1.861760000e+00	-2.400000000e-02
4184	-1.861440000e+00	-3.200000000e-02
4185	-1.861120000e+00	-3.200000000e-02
4186	-1.860800000e+00	-1.600000000e-02
4187	-1.860480000e+00	-8.000000000e-03
4188	-1.860160000e+00	-2.400000000e-02
4189	-1.859840000e+00	-2.400000000e-02
4190	-1.859520000e+00	-3.200000000e-02
4191	-1.859200000e+00	-1.600000000e-02
4192	-1.858880000e+00	-3.200000000e-02
4193	-1.858560000e+00	-4.000000000e-02
4194	-1.858240000e+00	-2.400000000e-02
4195	-1.857920000e+00	-2.400000000e-02
4196	-1.857600000e+00	-3.200000000e-02
4197	-1.857280000e+00	-2.400000000e-02
4198	-1.856960000e+00	-2.400000000e-02
4199	-1.856640000e+00	-3.200000000e-02
4200	-1.856320000e+00	-4.800000000e-02
4201	-1.856000000e+00	-1.600000000e-02
4202	-1.855680000e+00	-4.000000000e-02
4203	-1.855360000e+00	-3.200000000e-02
4204	-1.855040000e+00	-3.200000000e-02
4205	-1.854720000e+00	-4.000000000e-02
4206	-1.854400000e+00	-4.000000000e-02
4207	-1.854080000e+00	-2.400000000e-02
4208	-1.853760000e+00	-1.600000000e-02
4209	-1.853440000e+00	-3.200000000e-02
4210	-1.853120000e+00	-2.400000000e-02
4211	-1.852800000e+00	-2.400000000e-02
4212	-1.852480000e+00	-1.600000000e-02
4213	-1.852160000e+00	-1.600000000e-02
4214	-1.851840000e+00	-4.000000000e-02
4215	-1.851520000e+00	-3.200000000e-02
4216	-1.851200000e+00	-2.400000000e-02
4217	-1.850880000e+00	-2.400000000e-02
4218	-1.850560000e+00	-1.600000000e-02
4219	-1.850240000e+00	-3.200000000e-02
4220	-1.849920000e+00	-1.600000000e-02
4221	-1.849600000e+00	-2.400000000e-02
4222	-1.849280000e+00	-8.000000000e-03
4223	-1.848960000e+00	-1.600000000e-02
4224	-1.848640000e+00	-3.200000000e-02
4225	-1.848320000e+00	-3.200000000e-02
4226	-1.848000000e+00	-8.000000000e-03
4227	-1.847680000e+00	-1.600000000e-02
4228	-1.847360000e+00	-2.400000000e-02
4229	-1.847040000e+00	-3.200000000e-02
4230	-1.846720000e+00	-8.000000000e-03
4231	-1.846400000e+00	-2.400000000e-02
4232	-1.846080000e+00	-3.200000000e-02
4233	-1.845760000e+00	-8.000000000e-03
4234	-1.845440000e+00	0.000000000e+00
4235	-1.845120000e+00	-3.200000000e-02
4236	-1.844800000e+00	-1.600000000e-02
4237	-1.844480000e+00	-4.800000000e-02
4238	-1.844160000e+00	-2.400000000e-02
4239	-1.843840000e+00	-4.000000000e-02
4240	-1.843520000e+00	-3.200000000e-02
4241	-1.843200000e+00	-2.400000000e-02
4242	-1.842880000e+00	-3.200000000e-02
4243	-1.842560000e+00	-1.600000000e-02
4244	-1.842240000e+00	-4.000000000e-02
4245	-1.841920000e+00	-2.400000000e-02
4246	-1.841600000e+00	-2.400000000e-02
4247	-1.841280000e+00	-2.400000000e-02
4248	-1.840960000e+00	-2.400000000e-02
4249	-1.840640000e+00	-2.400000000e-02
4250	-1.840320000e+00	-3.200000000e-02
4251	-1.840000000e+00	-2.400000000e-02
4252	-1.839680000e+00	-2.400000000e-02
4253	-1.839360000e+00	-2.400000000e-02
4254	-1.839040000e+00	-1.600000000e-02
4255	-1.838720000e+00	-8.000000000e-03
4256	-1.838400000e+00	-3.200000000e-02
4257	-1.838080000e+00	-2.400000000e-02
4258	-1.837760000e+00	-2.400000000e-02
4259	-1.837440000e+00	-3.200000000e-02
4260	-1.837120000e+00	-1.600000000e-02
4261	-1.836800000e+00	-4.000000000e-02
4262	-1.836480000e+00	-4.800000000e-02
4263	-1.836160000e+00	-3.200000000e-02
4264	-1.835840000e+00	-3.200000000e-02
4265	-1.835520000e+00	-4.000000000e-02
4266	-1.835200000e+00	-2.400000000e-02
4267	-1.834880000e+00	-3.200000000e-02
4268	-1.834560000e+00	-3.200000000e-02
4269	-1.834240000e+00	-1.600000000e-02
4270	-1.833920000e+00	-1.600000000e-02
4271	-1.833600000e+00	8.000000000e-03
4272	-1.833280000e+00	-4.800000000e-02
4273	-1.832960000e+00	0.000000000e+00
4274	-1.832640000e+00	-5.600000000e-02
4275	-1.832320000e+00	-8.000000000e-03
4276	-1.832000000e+00	-3.200000000e-02
4277	-1.831680000e+00	-1.600000000e-02
4278	-1.831360000e+00	-1.600000000e-02
4279	-1.831040000e+00	-3.200000000e-02
4280	-1.830720000e+00	-2.400000000e-02
4281	-1.830400000e+00	-2.400000000e-02
4282	-1.830080000e+00	-3.200000000e-02
4283	-1.829760000e+00	-2.400000000e-02
4284	-1.829440000e+00	-4.000000000e-02
4285	-1.829120000e+00	-3.200000000e-02
4286	-1.828800000e+00	-2.400000000e-02
4287	-1.828480000e+00	-2.400000000e-02
4288	-1.828160000e+00	-3.200000000e-02
4289	-1.827840000e+00	-4.000000000e-02
4290	-1.827520000e+00	-3.200000000e-02
4291	-1.827200000e+00	-8.000000000e-03
4292	-1.826880000e+00	-3.200000000e-02
4293	-1.826560000e+00	-1.600000000e-02
4294	-1.826240000e+00	-1.600000000e-02
4295	-1.825920000e+00	-8.000000000e-03
4296	-1.825600000e+00	-3.200000000e-02
4297	-1.825280000e+00	0.000000000e+00
4298	-1.824960000e+00	-2.400000000e-02
4299	-1.824640000e+00	-3.200000000e-02
4300	-1.824320000e+00	-2.400000000e-02
4301	-1.824000000e+00	-2.400000000e-02
4302	-1.823680000e+00	-4.800000000e-02
4303	-1.823360000e+00	-3.200000000e-02
4304	-1.823040000e+00	-1.600000000e-02
4305	-1.822720000e+00	-2.400000000e-02
4306	-1.822400000e+00	-3.200000000e-02
4307	-1.822080000e+00	-4.000000000e-02
4308	-1.821760000e+00	-2.400000000e-02
4309	-1.821440000e+00	-3.200000000e-02
4310	-1.821120000e+00	-3.200000000e-02
4311	-1.820800000e+00	-3.200000000e-02
4312	-1.820480000e+00	-4.800000000e-02
4313	-1.820160000e+00	-3.200000000e-02
4314	-1.819840000e+00	-3.200000000e-02
