# sample: 7_ITO
# blocks: 27 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,2.9,2.957e-06,9.209,3.8,0.0003398,9.42,,,,2.9,3.878e-06,9.358,3.8,0.0002357,9.775,,,,2.9,0.0006279,9.408,3.8,0.0008223,10,,,,2.9,0.0002166,9.637,3.8,0.0002822,9.911,,,,2.9,0.0005464,9.544,3.8,0.0007136,9.991,,,,2.9,0.0003373,9.62,3.8,0.0005431,9.81,,,,2.9,0.0002346,9.821,3.8,0.0003041,9.723,,,,2.9,0.0004691,9.485,3.8,0.0006298,9.956,,,,2.9,0.0002212,9.815,3.8,0.0002897,9.377
,,,2.8,2.848e-06,9.486,3.6,0.0003181,9.726,,,,2.8,4.946e-06,9.654,3.6,0.0002218,10.05,,,,2.8,0.0006063,9.699,3.6,0.0007791,10.32,,,,2.8,0.0002091,9.905,3.6,0.0002674,10.21,,,,2.8,0.0005275,9.88,3.6,0.0006761,10.29,,,,2.8,0.0003154,9.932,3.6,0.000523,10.13,,,,2.8,0.0002265,10.11,3.6,0.0002881,10.03,,,,2.8,0.0004534,9.807,3.6,0.0005963,10.27,,,,2.8,0.0002135,10.13,3.6,0.0002745,9.69
,,,2.7,2.739e-06,9.751,3.4,0.0002991,10.03,,,,2.7,4.208e-06,9.911,3.4,0.0002098,10.36,,,,2.7,0.0005846,9.978,3.4,0.0007359,10.61,,,,2.7,0.0002015,10.22,3.4,0.0002526,10.53,,,,2.7,0.0005086,10.18,3.4,0.0006385,10.56,,,,2.7,0.0002957,10.21,3.4,0.0004923,10.46,,,,2.7,0.0002184,10.42,3.4,0.0002722,10.37,,,,2.7,0.0004364,10.11,3.4,0.0005623,10.57,,,,2.7,0.0002059,10.47,3.4,0.0002592,10.03
,,,2.6,2.634e-06,10,3.2,0.0002795,10.36,,,,2.6,3.972e-06,10.18,3.2,0.0001988,10.64,,,,2.6,0.000563,10.26,3.2,0.0006926,10.89,,,,2.6,0.000194,10.55,3.2,0.0002377,10.82,,,,2.6,0.0004899,10.53,3.2,0.0006008,10.84,,,,2.6,0.0002799,10.48,3.2,0.0004648,10.77,,,,2.6,0.0002103,10.68,3.2,0.0002563,10.69,,,,2.6,0.0004209,10.39,3.2,0.0005287,10.85,,,,2.6,0.0001983,10.8,3.2,0.000244,10.33
,,,2.5,2.529e-06,10.26,3,0.0002627,10.61,,,,2.5,3.34e-06,10.46,3,0.0001862,10.92,,,,2.5,0.0005414,10.54,3,0.0006494,11.2,,,,2.5,0.0001865,10.85,3,0.0002227,11.11,,,,2.5,0.0004709,10.86,3,0.0005632,11.11,,,,2.5,0.0002744,10.76,3,0.0004365,11.07,,,,2.5,0.0002021,10.95,3,0.0002404,10.98,,,,2.5,0.0004037,10.68,3,0.0004947,11.14,,,,2.5,0.0001907,11.1,3,0.0002287,10.63
,,,2.4,2.424e-06,10.54,2.8,0.0002453,10.92,,,,2.4,3.387e-06,10.72,2.8,0.0001731,11.19,,,,2.4,0.0005197,10.79,2.8,0.0006061,11.51,,,,2.4,0.0001791,11.18,2.8,0.0002081,11.4,,,,2.4,0.0004522,11.18,2.8,0.0005258,11.39,,,,2.4,0.0002535,11.04,2.8,0.0004109,11.36,,,,2.4,0.000194,11.24,2.8,0.0002246,11.33,,,,2.4,0.000387,10.96,2.8,0.0004608,11.44,,,,2.4,0.000183,11.4,2.8,0.0002135,10.89
,,,2.3,2.321e-06,10.82,2.6,0.0002282,11.2,,,,2.3,3.483e-06,11.01,2.6,0.0001619,11.51,,,,2.3,0.0004981,11.08,2.6,0.0005629,11.81,,,,2.3,0.0001716,11.45,2.6,0.0001932,11.67,,,,2.3,0.0004334,11.48,2.6,0.0004884,11.66,,,,2.3,0.0002462,11.35,2.6,0.0003815,11.66,,,,2.3,0.000186,11.58,2.6,0.0002086,11.59,,,,2.3,0.0003702,11.24,2.6,0.0004264,11.73,,,,2.3,0.0001754,11.73,2.6,0.0001983,11.16
,,,2.2,2.217e-06,11.09,2.4,0.0002111,11.48,,,,2.2,3.1e-06,11.31,2.4,0.0001499,11.79,,,,2.2,0.0004765,11.35,2.4,0.0005196,12.1,,,,2.2,0.0001641,11.74,2.4,0.0001783,11.97,,,,2.2,0.0004144,11.78,2.4,0.0004508,11.94,,,,2.2,0.0002401,11.64,2.4,0.0003462,11.98,,,,2.2,0.000178,11.87,2.4,0.0001927,11.89,,,,2.2,0.0003537,11.52,2.4,0.000393,12.02,,,,2.2,0.0001678,12.03,2.4,0.000183,11.43
,,,2.1,2.114e-06,11.37,2.2,0.0001939,11.75,,,,2.1,3.349e-06,11.58,2.2,0.0001369,12.08,,,,2.1,0.0004548,11.61,2.2,0.0004764,12.42,,,,2.1,0.0001568,12.02,2.2,0.0001636,12.24,,,,2.1,0.0003956,12.09,2.2,0.0004133,12.23,,,,2.1,0.000231,11.92,2.2,0.0003127,12.32,,,,2.1,0.0001699,12.17,2.2,0.0001766,12.16,,,,2.1,0.0003381,11.8,2.2,0.0003592,12.36,,,,2.1,0.0001602,12.36,2.2,0.0001678,11.69
,,,2,2.013e-06,11.64,2,0.0001763,12.04,,,,2,3.005e-06,11.86,2,0.0001251,12.41,,,,2,0.0004332,11.9,2,0.0004331,12.74,,,,2,0.0001493,12.29,2,0.0001487,12.54,,,,2,0.0003767,12.41,2,0.0003758,12.51,,,,2,0.0002146,12.24,2,0.000282,12.6,,,,2,0.0001618,12.47,2,0.0001606,12.42,,,,2,0.0003206,12.09,2,0.0003259,12.65,,,,2,0.0001526,12.72,2,0.0001526,11.95
,,,1.9,1.911e-06,11.92,1.8,0.0001591,12.34,,,,1.9,3.292e-06,12.14,1.8,0.0001141,12.7,,,,1.9,0.0004116,12.2,1.8,0.0003898,13.08,,,,1.9,0.0001419,12.58,1.8,0.0001339,12.82,,,,1.9,0.0003578,12.68,1.8,0.0003381,12.83,,,,1.9,0.0002053,12.53,1.8,0.0002534,12.94,,,,1.9,0.0001537,12.73,1.8,0.0001446,12.67,,,,1.9,0.0003053,12.41,1.8,0.0002925,12.93,,,,1.9,0.000145,13.03,1.8,0.0001373,12.21
,,,1.8,1.809e-06,12.22,1.6,0.0001421,12.59,,,,1.8,2.941e-06,12.43,1.6,0.0001009,13,,,,1.8,0.0003899,12.53,1.6,0.0003466,13.42,,,,1.8,0.0001344,12.88,1.6,0.0001191,13.1,,,,1.8,0.000339,13.04,1.6,0.0003007,13.17,,,,1.8,0.0001987,12.85,1.6,0.0002276,13.24,,,,1.8,0.0001456,13.01,1.6,0.0001286,12.95,,,,1.8,0.0002878,12.69,1.6,0.0002591,13.25,,,,1.8,0.0001373,13.32,1.6,0.0001221,12.47
,,,1.7,1.708e-06,12.53,1.4,0.000125,12.88,,,,1.7,2.812e-06,12.7,1.4,8.875e-05,13.38,,,,1.7,0.0003683,12.85,1.4,0.0003033,13.71,,,,1.7,0.000127,13.2,1.4,0.0001043,13.4,,,,1.7,0.0003203,13.31,1.4,0.0002631,13.48,,,,1.7,0.0001906,13.16,1.4,0.0002018,13.56,,,,1.7,0.0001376,13.3,1.4,0.0001126,13.27,,,,1.7,0.0002719,12.98,1.4,0.000226,13.58,,,,1.7,0.0001297,13.59,1.4,0.0001068,12.74
,,,1.6,1.606e-06,12.8,1.2,0.0001076,13.16,,,,1.6,2.404e-06,12.97,1.2,7.622e-05,13.69,,,,1.6,0.0003466,13.13,1.2,0.00026,13.97,,,,1.6,0.0001195,13.49,1.2,8.94e-05,13.74,,,,1.6,0.0003014,13.62,1.2,0.0002256,13.79,,,,1.6,0.0001795,13.45,1.2,0.0001757,13.87,,,,1.6,0.0001294,13.57,1.2,9.665e-05,13.64,,,,1.6,0.0002554,13.26,1.2,0.0001929,13.88,,,,1.6,0.0001221,13.9,1.2,9.16e-05,13.16
,,,1.5,1.505e-06,13.08,1,9.013e-05,13.49,,,,1.5,2.7e-06,13.22,1,6.37e-05,13.99,,,,1.5,0.000325,13.47,1,0.0002167,14.27,,,,1.5,0.0001121,13.81,1,7.455e-05,14.01,,,,1.5,0.0002826,13.9,1,0.0001881,14.05,,,,1.5,0.000165,13.76,1,0.0001446,14.2,,,,1.5,0.0001214,13.9,1,8.058e-05,13.92,,,,1.5,0.0002389,13.53,1,0.0001606,14.17,,,,1.5,0.0001145,14.22,1,7.636e-05,13.46
,,,1.4,1.405e-06,13.35,0.8,7.267e-05,13.78,,,,1.4,2.7e-06,13.52,0.8,5.091e-05,14.25,,,,1.4,0.0003034,13.79,0.8,0.0001735,14.61,,,,1.4,0.0001047,14.16,0.8,5.971e-05,14.3,,,,1.4,0.0002638,14.18,0.8,0.0001506,14.32,,,,1.4,0.0001614,14.07,0.8,0.0001164,14.53,,,,1.4,0.0001133,14.25,0.8,6.453e-05,14.22,,,,1.4,0.0002232,13.82,0.8,0.0001283,14.45,,,,1.4,0.0001069,14.55,0.8,6.112e-05,13.75
,,,1.3,1.304e-06,13.61,0.6,5.491e-05,14.06,,,,1.3,3.612e-06,13.8,0.6,3.814e-05,14.54,,,,1.3,0.0002817,14.06,0.6,0.0001301,14.89,,,,1.3,9.721e-05,14.5,0.6,4.48e-05,14.57,,,,1.3,0.0002449,14.47,0.6,0.000113,14.6,,,,1.3,0.0001511,14.34,0.6,8.692e-05,14.92,,,,1.3,0.0001052,14.57,0.6,4.84e-05,14.56,,,,1.3,0.0002068,14.1,0.6,9.612e-05,14.83,,,,1.3,9.925e-05,14.94,0.6,4.585e-05,14.01
,,,1.2,1.203e-06,13.89,0.4,3.706e-05,14.35,,,,1.2,5.008e-06,14.09,0.4,2.562e-05,14.85,,,,1.2,0.00026,14.35,0.4,8.695e-05,15.26,,,,1.2,8.976e-05,14.78,0.4,2.992e-05,14.85,,,,1.2,0.0002261,14.76,0.4,7.549e-05,14.97,,,,1.2,0.000138,14.63,0.4,5.847e-05,15.21,,,,1.2,9.714e-05,14.95,0.4,3.232e-05,14.89,,,,1.2,0.0001904,14.37,0.4,6.401e-05,15.14,,,,1.2,9.161e-05,15.27,0.4,3.061e-05,14.29
,,,1.1,1.103e-06,14.16,0.2,1.878e-05,14.61,,,,1.1,4.26e-06,14.39,0.2,1.294e-05,15.14,,,,1.1,0.0002384,14.62,0.2,4.366e-05,15.55,,,,1.1,8.228e-05,15.06,0.2,1.503e-05,15.14,,,,1.1,0.0002074,15.07,0.2,3.792e-05,15.26,,,,1.1,0.0001284,14.91,0.2,2.923e-05,15.54,,,,1.1,8.909e-05,15.24,0.2,1.623e-05,15.17,,,,1.1,0.000174,14.67,0.2,3.215e-05,15.41,,,,1.1,8.4e-05,15.56,0.2,1.537e-05,14.58
,,,1,1.002e-06,14.44,-0,1.619e-07,14.96,,,,1,7.511e-06,14.65,-0,1.077e-07,15.49,,,,1,0.0002168,14.92,-0,3.673e-07,15.97,,,,1,7.482e-05,15.39,-0,1.303e-07,15.5,,,,1,0.0001885,15.38,-0,3.209e-07,15.6,,,,1,0.0001193,15.26,-0,2.476e-07,15.96,,,,1,8.1e-05,15.53,-0,1.403e-07,15.52,,,,1,0.0001579,14.97,-0,2.746e-07,15.79,,,,1,7.637e-05,15.84,-0,1.322e-07,14.96
,,,0.9,9.024e-07,14.79,-0.2,-1.902e-05,15.37,,,,0.9,7.566e-06,14.97,-0.2,-1.267e-05,15.92,,,,0.9,0.0001951,15.2,-0.2,-4.317e-05,16.39,,,,0.9,6.737e-05,15.7,-0.2,-1.488e-05,15.95,,,,0.9,0.0001697,15.67,-0.2,-3.751e-05,16,,,,0.9,0.0001096,15.56,-0.2,-2.896e-05,16.4,,,,0.9,7.288e-05,15.88,-0.2,-1.603e-05,15.93,,,,0.9,0.0001417,15.25,-0.2,-3.168e-05,16.22,,,,0.9,6.873e-05,16.13,-0.2,-1.52e-05,15.42
,,,0.8,8.023e-07,15.06,-0.4,-3.854e-05,15.64,,,,0.8,5.757e-06,15.23,-0.4,-2.524e-05,16.2,,,,0.8,0.0001735,15.48,-0.4,-8.648e-05,16.67,,,,0.8,5.994e-05,16.01,-0.4,-2.983e-05,16.23,,,,0.8,0.0001509,15.97,-0.4,-7.514e-05,16.29,,,,0.8,0.0001003,15.94,-0.4,-5.833e-05,16.67,,,,0.8,6.485e-05,16.16,-0.4,-3.21e-05,16.24,,,,0.8,0.0001261,15.56,-0.4,-6.355e-05,16.5,,,,0.8,6.112e-05,16.39,-0.4,-3.044e-05,15.71
,,,0.7,7.02e-07,15.35,-0.6,-5.862e-05,15.92,,,,0.7,5.128e-06,15.51,-0.6,-3.8e-05,16.51,,,,0.7,0.0001519,15.76,-0.6,-0.0001297,17.08,,,,0.7,5.248e-05,16.32,-0.6,-4.479e-05,16.54,,,,0.7,0.0001321,16.33,-0.6,-0.0001127,16.7,,,,0.7,8.805e-05,16.24,-0.6,-8.717e-05,16.97,,,,0.7,5.672e-05,16.5,-0.6,-4.814e-05,16.55,,,,0.7,0.0001101,15.89,-0.6,-9.536e-05,16.79,,,,0.7,5.349e-05,16.68,-0.6,-4.568e-05,16
,,,0.6,6.016e-07,15.61,-0.8,-7.941e-05,16.17,,,,0.6,3.954e-06,15.82,-0.8,-5.015e-05,16.82,,,,0.6,0.0001302,16.02,-0.8,-0.000173,17.33,,,,0.6,4.499e-05,16.59,-0.8,-5.974e-05,16.82,,,,0.6,0.0001132,16.61,-0.8,-0.0001504,16.98,,,,0.6,7.589e-05,16.51,-0.8,-0.0001179,17.46,,,,0.6,4.863e-05,16.83,-0.8,-6.419e-05,16.86,,,,0.6,9.37e-05,16.24,-0.8,-0.000127,17.2,,,,0.6,4.585e-05,16.97,-0.8,-6.093e-05,16.28
,,,0.5,5.017e-07,15.88,-1,-0.0001005,16.46,,,,0.5,3.799e-06,16.13,-1,-6.264e-05,17.11,,,,0.5,0.0001086,16.29,-1,-0.0002163,17.65,,,,0.5,3.751e-05,16.86,-1,-7.474e-05,17.09,,,,0.5,9.451e-05,17.02,-1,-0.0001881,17.26,,,,0.5,6.34e-05,16.8,-1,-0.0001494,17.74,,,,0.5,4.054e-05,17.09,-1,-8.029e-05,17.17,,,,0.5,7.802e-05,16.53,-1,-0.0001594,17.48,,,,0.5,3.824e-05,17.28,-1,-7.617e-05,16.61
,,,0.4,4.016e-07,16.15,-1.2,-0.0001226,16.87,,,,0.4,4.146e-06,16.4,-1.2,-7.534e-05,17.38,,,,0.4,8.697e-05,16.62,-1.2,-0.0002595,17.92,,,,0.4,3.005e-05,17.16,-1.2,-8.972e-05,17.39,,,,0.4,7.567e-05,17.3,-1.2,-0.0002257,17.53,,,,0.4,5.069e-05,17.08,-1.2,-0.0001814,18.04,,,,0.4,3.246e-05,17.4,-1.2,-9.631e-05,17.45,,,,0.4,6.237e-05,16.81,-1.2,-0.0001911,17.79,,,,0.4,3.061e-05,17.54,-1.2,-9.142e-05,16.89
,,,0.3,3.013e-07,16.42,-1.4,-0.0001454,17.15,,,,0.3,3.202e-06,16.66,-1.4,-8.769e-05,17.67,,,,0.3,6.527e-05,16.94,-1.4,-0.0003029,18.25,,,,0.3,2.256e-05,17.42,-1.4,-0.0001047,17.66,,,,0.3,5.678e-05,17.63,-1.4,-0.0002635,17.82,,,,0.3,3.856e-05,17.38,-1.4,-0.0002094,18.31,,,,0.3,2.436e-05,17.67,-1.4,-0.0001124,17.86,,,,0.3,4.679e-05,17.13,-1.4,-0.0002232,18.06,,,,0.3,2.298e-05,17.8,-1.4,-0.0001067,17.31
,,,0.2,2.014e-07,16.69,-1.6,-0.0001677,17.43,,,,0.2,1.379e-06,16.93,-1.6,-0.0001004,17.95,,,,0.2,4.367e-05,17.22,-1.6,-0.0003462,18.58,,,,0.2,1.509e-05,17.7,-1.6,-0.0001198,18.11,,,,0.2,3.799e-05,17.92,-1.6,-0.0003012,18.11,,,,0.2,2.563e-05,17.73,-1.6,-0.0002378,18.58,,,,0.2,1.63e-05,17.95,-1.6,-0.0001284,18.17,,,,0.2,3.127e-05,17.41,-1.6,-0.0002553,18.36,,,,0.2,1.537e-05,18.07,-1.6,-0.0001219,17.63
,,,0.1,1.013e-07,16.97,-1.8,-0.0001911,17.7,,,,0.1,1.376e-06,17.26,-1.8,-0.0001072,18.38,,,,0.1,2.198e-05,17.52,-1.8,-0.0003894,18.9,,,,0.1,7.615e-06,18.04,-1.8,-0.0001349,18.42,,,,0.1,1.913e-05,18.27,-1.8,-0.000339,18.43,,,,0.1,1.31e-05,18.03,-1.8,-0.0002701,18.89,,,,0.1,8.23e-06,18.34,-1.8,-0.0001445,18.44,,,,0.1,1.573e-05,17.7,-1.8,-0.0002869,18.64,,,,0.1,7.757e-06,18.41,-1.8,-0.0001371,17.93
,,,-0,1.371e-09,17.26,-2,-0.0002188,18.01,,,,-0,1.413e-08,17.67,-2,-0.000119,18.66,,,,-0,3.668e-07,17.92,-2,-0.0004327,19.23,,,,-0,1.304e-07,18.39,-2,-0.0001499,18.69,,,,-0,3.22e-07,18.63,-2,-0.0003767,18.77,,,,-0,2.265e-07,18.38,-2,-0.0002988,19.16,,,,-0,1.392e-07,18.74,-2,-0.0001605,18.78,,,,-0,2.677e-07,18.05,-2,-0.0003182,18.97,,,,-0,1.327e-07,18.76,-2,-0.0001524,18.27
,,,-0.1,-9.96e-08,17.52,-2.2,-0.0002411,18.29,,,,-0.1,-1.068e-06,18.09,-2.2,-0.0001319,18.94,,,,-0.1,-2.148e-05,18.35,-2.2,-0.000476,19.54,,,,-0.1,-7.447e-06,18.83,-2.2,-0.0001649,18.95,,,,-0.1,-1.869e-05,19.07,-2.2,-0.0004146,19.07,,,,-0.1,-1.323e-05,18.85,-2.2,-0.0003307,19.51,,,,-0.1,-8.048e-06,19.17,-2.2,-0.0001766,19.05,,,,-0.1,-1.538e-05,18.48,-2.2,-0.0003495,19.25,,,,-0.1,-7.585e-06,19.18,-2.2,-0.0001676,18.56
,,,-0.2,-1.997e-07,17.81,-2.4,-0.0002658,18.56,,,,-0.2,-2.162e-06,18.38,-2.4,-0.0001479,19.21,,,,-0.2,-4.318e-05,18.63,-2.4,-0.0005193,19.82,,,,-0.2,-1.493e-05,19.24,-2.4,-0.0001799,19.24,,,,-0.2,-3.758e-05,19.34,-2.4,-0.0004525,19.4,,,,-0.2,-2.688e-05,19.11,-2.4,-0.0003554,19.79,,,,-0.2,-1.612e-05,19.56,-2.4,-0.0001927,19.33,,,,-0.2,-3.077e-05,18.81,-2.4,-0.0003801,19.54,,,,-0.2,-1.52e-05,19.58,-2.4,-0.0001829,18.88
,,,-0.3,-2.997e-07,18.09,-2.6,-0.0002909,18.84,,,,-0.3,-5.696e-06,18.71,-2.6,-0.0001603,19.49,,,,-0.3,-6.48e-05,18.92,-2.6,-0.0005626,20.13,,,,-0.3,-2.241e-05,19.58,-2.6,-0.0001951,19.53,,,,-0.3,-5.64e-05,19.6,-2.6,-0.0004903,19.71,,,,-0.3,-4.066e-05,19.4,-2.6,-0.0003807,20.07,,,,-0.3,-2.419e-05,19.88,-2.6,-0.0002087,19.6,,,,-0.3,-4.606e-05,19.13,-2.6,-0.0004107,19.81,,,,-0.3,-2.281e-05,19.9,-2.6,-0.0001981,19.16
,,,-0.4,-4e-07,18.37,-2.8,-0.0003192,19.13,,,,-0.4,-6.79e-06,19.02,-2.8,-0.0001753,19.76,,,,-0.4,-8.65e-05,19.21,-2.8,-0.0006058,20.4,,,,-0.4,-2.991e-05,19.86,-2.8,-0.0002102,19.82,,,,-0.4,-7.532e-05,19.87,-2.8,-0.0005282,20.02,,,,-0.4,-5.362e-05,19.74,-2.8,-0.0004177,20.41,,,,-0.4,-3.228e-05,20.21,-2.8,-0.0002247,19.89,,,,-0.4,-6.144e-05,19.44,-2.8,-0.0004402,20.09,,,,-0.4,-3.044e-05,20.18,-2.8,-0.0002134,19.47
,,,-0.5,-5.004e-07,18.67,-3,-0.0003433,19.41,,,,-0.5,-1.098e-05,19.47,-3,-0.0001965,20.02,,,,-0.5,-0.000108,19.6,-3,-0.0006491,20.68,,,,-0.5,-3.739e-05,20.15,-3,-0.0002252,20.12,,,,-0.5,-9.413e-05,20.15,-3,-0.0005663,20.31,,,,-0.5,-6.832e-05,20.01,-3,-0.0004413,20.68,,,,-0.5,-4.036e-05,20.49,-3,-0.0002406,20.17,,,,-0.5,-7.667e-05,19.7,-3,-0.0004675,20.36,,,,-0.5,-3.805e-05,20.49,-3,-0.0002286,19.74
,,,-0.6,-6.023e-07,18.96,-3.2,-0.0004106,19.68,,,,-0.6,-1.121e-05,19.74,-3.2,-0.0002299,20.32,,,,-0.6,-0.0001297,19.87,-3.2,-0.0006923,20.96,,,,-0.6,-4.491e-05,20.45,-3.2,-0.0002403,20.38,,,,-0.6,-0.000113,20.58,-3.2,-0.0006043,20.62,,,,-0.6,-8.238e-05,20.31,-3.2,-0.0004747,21.02,,,,-0.6,-4.845e-05,20.78,-3.2,-0.0002566,20.47,,,,-0.6,-9.228e-05,20.01,-3.2,-0.0004947,20.68,,,,-0.6,-4.569e-05,20.81,-3.2,-0.0002438,20.03
,,,-0.7,-7.035e-07,19.24,-3.4,-0.0004522,19.96,,,,-0.7,-1.598e-05,20.03,-3.4,-0.0002449,20.65,,,,-0.7,-0.0001513,20.17,-3.4,-0.0007356,21.25,,,,-0.7,-5.238e-05,20.73,-3.4,-0.0002554,20.69,,,,-0.7,-0.0001318,20.84,-3.4,-0.0006423,20.9,,,,-0.7,-9.446e-05,20.6,-3.4,-0.0005048,21.33,,,,-0.7,-5.653e-05,21.08,-3.4,-0.0002728,20.75,,,,-0.7,-0.0001076,20.44,-3.4,-0.0005222,20.96,,,,-0.7,-5.33e-05,21.13,-3.4,-0.0002591,20.31
,,,-0.8,-8.186e-07,19.52,-3.6,-0.0005211,20.24,,,,-0.8,-1.83e-05,20.3,-3.6,-0.0002641,20.99,,,,-0.8,-0.000173,20.46,-3.6,-0.0007789,21.52,,,,-0.8,-5.991e-05,21.01,-3.6,-0.0002706,20.97,,,,-0.8,-0.0001507,21.12,-3.6,-0.0006803,21.17,,,,-0.8,-0.0001091,21.03,-3.6,-0.0005274,21.6,,,,-0.8,-6.465e-05,21.35,-3.6,-0.0002887,21.03,,,,-0.8,-0.0001228,20.72,-3.6,-0.0005477,21.26,,,,-0.8,-6.094e-05,21.43,-3.6,-0.0002743,20.61
,,,-0.9,-9.348e-07,19.82,-3.8,-0.0005529,20.52,,,,-0.9,-2.449e-05,20.56,-3.8,-0.0002821,21.3,,,,-0.9,-0.0001947,20.74,-3.8,-0.0008222,21.78,,,,-0.9,-6.741e-05,21.29,-3.8,-0.0002856,21.27,,,,-0.9,-0.0001696,21.42,-3.8,-0.0007184,21.52,,,,-0.9,-0.0001214,21.35,-3.8,-0.0005519,21.91,,,,-0.9,-7.272e-05,21.63,-3.8,-0.0003049,21.32,,,,-0.9,-0.0001379,20.99,-3.8,-0.0005718,21.53,,,,-0.9,-6.857e-05,21.74,-3.8,-0.0002895,20.9
,,,-1,-8.776e-05,20.23,-4,-0.0005768,20.82,,,,-1,-3.003e-05,20.82,-4,-0.0003014,21.58,,,,-1,-0.0002163,21.01,-4,-0.0008654,22.07,,,,-1,-7.494e-05,21.58,-4,-0.0003007,21.54,,,,-1,-0.0001884,21.67,-4,-0.0007564,21.8,,,,-1,-0.0001352,21.65,-4,-0.0005784,22.2,,,,-1,-8.076e-05,21.9,-4,-0.0003208,21.61,,,,-1,-0.0001532,21.26,-4,-0.0005963,21.83,,,,-1,-7.618e-05,22.07,-4,-0.0003048,21.16
,,,-1.1,-0.0001465,20.64,-4.2,-0.0006369,21.12,,,,-1.1,-3.806e-05,21.1,-4.2,-0.0003165,21.86,,,,-1.1,-0.000238,21.28,-4.2,-0.0009087,22.39,,,,-1.1,-8.246e-05,21.87,-4.2,-0.0003158,21.86,,,,-1.1,-0.0002073,21.96,-4.2,-0.0007941,22.09,,,,-1.1,-0.0001478,21.93,-4.2,-0.0006133,22.48,,,,-1.1,-8.886e-05,22.2,-4.2,-0.000337,21.89,,,,-1.1,-0.0001686,21.54,-4.2,-0.0006206,22.15,,,,-1.1,-8.381e-05,22.36,-4.2,-0.00032,21.42
,,,-1.2,-0.0001531,20.93,-4.4,-0.0006701,21.39,,,,-1.2,-4.32e-05,21.43,-4.4,-0.000329,22.16,,,,-1.2,-0.0002596,21.61,-4.4,-0.0009519,22.67,,,,-1.2,-9e-05,22.21,-4.4,-0.000331,22.18,,,,-1.2,-0.0002262,22.29,-4.4,-0.0008323,22.45,,,,-1.2,-0.0001634,22.22,-4.4,-0.0006469,22.75,,,,-1.2,-9.694e-05,22.53,-4.4,-0.000353,22.17,,,,-1.2,-0.000184,21.88,-4.4,-0.0006422,22.45,,,,-1.2,-9.142e-05,22.71,-4.4,-0.0003352,21.69
,,,-1.3,-0.0001659,21.21,-4.6,-0.0007055,21.68,,,,-1.3,-5.234e-05,21.68,-4.6,-0.0003426,22.46,,,,-1.3,-0.0002812,21.93,-4.6,-0.0009952,23.01,,,,-1.3,-9.755e-05,22.52,-4.6,-0.0003461,22.46,,,,-1.3,-0.0002451,22.61,-4.6,-0.0008706,22.78,,,,-1.3,-0.0001803,22.5,-4.6,-0.0006887,23.05,,,,-1.3,-0.000105,22.94,-4.6,-0.0003689,22.47,,,,-1.3,-0.0001997,22.22,-4.6,-0.0007428,22.75,,,,-1.3,-9.905e-05,23,-4.6,-0.0003505,22
,,,-1.4,-0.0001323,21.49,-4.8,-0.0007355,21.96,,,,-1.4,-6.127e-05,21.98,-4.8,-0.0003642,22.73,,,,-1.4,-0.0003029,22.2,-4.8,-0.001038,23.32,,,,-1.4,-0.000105,22.94,-4.8,-0.0003613,22.74,,,,-1.4,-0.000264,22.88,-4.8,-0.0009089,23.1,,,,-1.4,-0.0001954,22.78,-4.8,-0.0007159,23.37,,,,-1.4,-0.0001131,23.26,-4.8,-0.000385,22.72,,,,-1.4,-0.0002142,22.57,-4.8,-0.0007721,23.05,,,,-1.4,-0.0001067,23.42,-4.8,-0.0003657,22.27
,,,-1.5,-0.0001702,21.78,-5,-0.0007669,22.3,,,,-1.5,-6.344e-05,22.28,-5,-0.0004047,23.04,,,,-1.5,-0.0003245,22.49,-5,-0.001082,23.73,,,,-1.5,-0.0001126,23.21,-5,-0.0003764,23.02,,,,-1.5,-0.0002828,23.19,-5,-0.0009472,23.41,,,,-1.5,-0.0002091,23.06,-5,-0.0007526,23.71,,,,-1.5,-0.0001212,23.57,-5,-0.000401,22.99,,,,-1.5,-0.000229,22.84,-5,-0.0008033,23.32,,,,-1.5,-0.0001143,23.76,-5,-0.0003809,22.58
