Time (s)	Voltage (V)
2.479040000e+00	-1.600000000e-02
2.479360000e+00	-1.600000000e-02
2.479680000e+00	-2.400000000e-02
2.480000000e+00	-2.400000000e-02
2.480320000e+00	-3.200000000e-02
2.480640000e+00	-4.000000000e-02
2.480960000e+00	-3.200000000e-02
2.481280000e+00	-2.400000000e-02
2.481600000e+00	-3.200000000e-02
2.481920000e+00	-1.600000000e-02
2.482240000e+00	-2.400000000e-02
2.482560000e+00	-3.200000000e-02
2.482880000e+00	-4.000000000e-02
2.483200000e+00	-3.200000000e-02
2.483520000e+00	-1.600000000e-02
2.483840000e+00	-1.600000000e-02
2.484160000e+00	-4.800000000e-02
2.484480000e+00	-3.200000000e-02
2.484800000e+00	-4.800000000e-02
2.485120000e+00	-3.200000000e-02
2.485440000e+00	-2.400000000e-02
2.485760000e+00	-4.800000000e-02
2.486080000e+00	-3.200000000e-02
2.486400000e+00	-4.000000000e-02
2.486720000e+00	-1.600000000e-02
2.487040000e+00	-3.200000000e-02
2.487360000e+00	-3.200000000e-02
2.487680000e+00	-4.800000000e-02
2.488000000e+00	-4.000000000e-02
2.488320000e+00	-4.000000000e-02
2.488640000e+00	-2.400000000e-02
2.488960000e+00	-1.600000000e-02
2.489280000e+00	-3.200000000e-02
2.489600000e+00	-2.400000000e-02
2.489920000e+00	-4.000000000e-02
2.490240000e+00	-4.000000000e-02
2.490560000e+00	-4.000000000e-02
2.490880000e+00	-1.600000000e-02
2.491200000e+00	-2.400000000e-02
2.491520000e+00	-3.200000000e-02
2.491840000e+00	-4.800000000e-02
2.492160000e+00	-4.800000000e-02
2.492480000e+00	-1.600000000e-02
2.492800000e+00	-3.200000000e-02
2.493120000e+00	-3.200000000e-02
2.493440000e+00	-4.000000000e-02
2.493760000e+00	-1.600000000e-02
2.494080000e+00	-2.400000000e-02
2.494400000e+00	-2.400000000e-02
2.494720000e+00	-2.400000000e-02
2.495040000e+00	-3.200000000e-02
2.495360000e+00	-4.800000000e-02
2.495680000e+00	-4.000000000e-02
2.496000000e+00	-5.600000000e-02
2.496320000e+00	-2.400000000e-02
2.496640000e+00	-5.600000000e-02
2.496960000e+00	-2.400000000e-02
2.497280000e+00	-4.800000000e-02
2.497600000e+00	-1.600000000e-02
2.497920000e+00	-4.000000000e-02
2.498240000e+00	-3.200000000e-02
2.498560000e+00	-4.000000000e-02
2.498880000e+00	-1.600000000e-02
2.499200000e+00	-4.800000000e-02
2.499520000e+00	-4.000000000e-02
2.499840000e+00	-6.400000000e-02
2.500160000e+00	-4.800000000e-02
2.500480000e+00	-2.400000000e-02
2.500800000e+00	-2.400000000e-02
2.501120000e+00	-4.000000000e-02
2.501440000e+00	-4.000000000e-02
2.501760000e+00	-4.000000000e-02
2.502080000e+00	-3.200000000e-02
2.502400000e+00	-4.000000000e-02
2.502720000e+00	-4.000000000e-02
2.503040000e+00	-3.200000000e-02
2.503360000e+00	-3.200000000e-02
2.503680000e+00	-3.200000000e-02
2.504000000e+00	-5.600000000e-02
2.504320000e+00	-4.800000000e-02
2.504640000e+00	-4.800000000e-02
2.504960000e+00	-4.000000000e-02
2.505280000e+00	-4.000000000e-02
2.505600000e+00	-8.000000000e-03
2.505920000e+00	-3.200000000e-02
2.506240000e+00	-3.200000000e-02
2.506560000e+00	-4.000000000e-02
2.506880000e+00	-3.200000000e-02
2.507200000e+00	-4.000000000e-02
2.507520000e+00	-3.200000000e-02
2.507840000e+00	-4.000000000e-02
2.508160000e+00	-2.400000000e-02
2.508480000e+00	-4.000000000e-02
2.508800000e+00	-4.800000000e-02
2.509120000e+00	-4.000000000e-02
2.509440000e+00	-3.200000000e-02
2.509760000e+00	-2.400000000e-02
2.510080000e+00	-4.000000000e-02
2.510400000e+00	-4.000000000e-02
2.510720000e+00	-3.200000000e-02
2.511040000e+00	-4.000000000e-02
2.511360000e+00	-4.000000000e-02
2.511680000e+00	-3.200000000e-02
2.512000000e+00	-4.800000000e-02
2.512320000e+00	-3.200000000e-02
2.512640000e+00	-4.800000000e-02
2.512960000e+00	-3.200000000e-02
2.513280000e+00	-1.600000000e-02
2.513600000e+00	-4.800000000e-02
2.513920000e+00	-1.600000000e-02
2.514240000e+00	-4.800000000e-02
2.514560000e+00	-4.800000000e-02
2.514880000e+00	-5.600000000e-02
2.515200000e+00	-4.000000000e-02
2.515520000e+00	-4.800000000e-02
2.515840000e+00	-3.200000000e-02
2.516160000e+00	-4.000000000e-02
2.516480000e+00	-3.200000000e-02
2.516800000e+00	-8.000000000e-03
2.517120000e+00	-1.600000000e-02
2.517440000e+00	-2.400000000e-02
2.517760000e+00	-4.000000000e-02
2.518080000e+00	-1.600000000e-02
2.518400000e+00	-3.200000000e-02
2.518720000e+00	-3.200000000e-02
2.519040000e+00	-3.200000000e-02
2.519360000e+00	-4.800000000e-02
2.519680000e+00	-3.200000000e-02
2.520000000e+00	-4.000000000e-02
2.520320000e+00	-2.400000000e-02
2.520640000e+00	-2.400000000e-02
2.520960000e+00	-4.000000000e-02
2.521280000e+00	-3.200000000e-02
2.521600000e+00	-3.200000000e-02
2.521920000e+00	-2.400000000e-02
2.522240000e+00	-4.800000000e-02
2.522560000e+00	-2.400000000e-02
2.522880000e+00	-2.400000000e-02
2.523200000e+00	-5.600000000e-02
2.523520000e+00	-4.800000000e-02
2.523840000e+00	-4.800000000e-02
2.524160000e+00	-3.200000000e-02
2.524480000e+00	-3.200000000e-02
2.524800000e+00	-4.000000000e-02
2.525120000e+00	-4.800000000e-02
2.525440000e+00	-4.800000000e-02
2.525760000e+00	-3.200000000e-02
2.526080000e+00	-4.000000000e-02
2.526400000e+00	-4.000000000e-02
2.526720000e+00	-5.600000000e-02
2.527040000e+00	-4.800000000e-02
2.527360000e+00	-4.000000000e-02
2.527680000e+00	-4.000000000e-02
2.528000000e+00	-4.000000000e-02
2.528320000e+00	-1.600000000e-02
2.528640000e+00	-3.200000000e-02
2.528960000e+00	-4.800000000e-02
2.529280000e+00	-2.400000000e-02
2.529600000e+00	-2.400000000e-02
2.529920000e+00	-1.600000000e-02
2.530240000e+00	-3.200000000e-02
2.530560000e+00	-2.400000000e-02
2.530880000e+00	-3.200000000e-02
2.531200000e+00	-4.800000000e-02
2.531520000e+00	-3.200000000e-02
2.531840000e+00	-3.200000000e-02
2.532160000e+00	-4.000000000e-02
2.532480000e+00	-4.800000000e-02
2.532800000e+00	-3.200000000e-02
2.533120000e+00	-5.600000000e-02
2.533440000e+00	-2.400000000e-02
2.533760000e+00	-4.800000000e-02
2.534080000e+00	-8.000000000e-03
2.534400000e+00	-3.200000000e-02
2.534720000e+00	-3.200000000e-02
2.535040000e+00	-2.400000000e-02
2.535360000e+00	-4.000000000e-02
2.535680000e+00	-3.200000000e-02
2.536000000e+00	-4.800000000e-02
2.536320000e+00	-1.600000000e-02
2.536640000e+00	-4.000000000e-02
2.536960000e+00	-3.200000000e-02
2.537280000e+00	-3.200000000e-02
2.537600000e+00	-3.200000000e-02
2.537920000e+00	-2.400000000e-02
2.538240000e+00	-2.400000000e-02
2.538560000e+00	-4.800000000e-02
2.538880000e+00	-5.600000000e-02
2.539200000e+00	-3.200000000e-02
2.539520000e+00	-2.400000000e-02
2.539840000e+00	-3.200000000e-02
2.540160000e+00	-4.800000000e-02
2.540480000e+00	-4.800000000e-02
2.540800000e+00	-4.000000000e-02
2.541120000e+00	-4.000000000e-02
2.541440000e+00	-4.800000000e-02
2.541760000e+00	-4.000000000e-02
2.542080000e+00	-3.200000000e-02
2.542400000e+00	-2.400000000e-02
2.542720000e+00	-4.000000000e-02
2.543040000e+00	-4.000000000e-02
2.543360000e+00	-3.200000000e-02
2.543680000e+00	-4.000000000e-02
2.544000000e+00	-3.200000000e-02
2.544320000e+00	-4.000000000e-02
2.544640000e+00	-2.400000000e-02
2.544960000e+00	-3.200000000e-02
2.545280000e+00	-2.400000000e-02
2.545600000e+00	-4.000000000e-02
2.545920000e+00	-1.600000000e-02
2.546240000e+00	-4.000000000e-02
2.546560000e+00	-1.600000000e-02
2.546880000e+00	-4.000000000e-02
2.547200000e+00	-3.200000000e-02
2.547520000e+00	-3.200000000e-02
2.547840000e+00	-3.200000000e-02
2.548160000e+00	-2.400000000e-02
2.548480000e+00	-1.600000000e-02
2.548800000e+00	-2.400000000e-02
2.549120000e+00	-2.400000000e-02
2.549440000e+00	-3.200000000e-02
2.549760000e+00	-2.400000000e-02
2.550080000e+00	-2.400000000e-02
2.550400000e+00	-3.200000000e-02
2.550720000e+00	-4.000000000e-02
2.551040000e+00	-2.400000000e-02
2.551360000e+00	-4.000000000e-02
2.551680000e+00	-4.000000000e-02
2.552000000e+00	-1.600000000e-02
2.552320000e+00	-1.600000000e-02
2.552640000e+00	-3.200000000e-02
2.552960000e+00	-3.200000000e-02
2.553280000e+00	-8.000000000e-03
2.553600000e+00	-1.600000000e-02
2.553920000e+00	-2.400000000e-02
2.554240000e+00	-1.600000000e-02
2.554560000e+00	-3.200000000e-02
2.554880000e+00	-2.400000000e-02
2.555200000e+00	-8.000000000e-03
2.555520000e+00	-3.200000000e-02
2.555840000e+00	-8.000000000e-03
2.556160000e+00	-3.200000000e-02
2.556480000e+00	0.000000000e+00
2.556800000e+00	-8.000000000e-03
2.557120000e+00	-2.400000000e-02
2.557440000e+00	-1.600000000e-02
2.557760000e+00	-8.000000000e-03
2.558080000e+00	-3.200000000e-02
2.558400000e+00	-2.400000000e-02
2.558720000e+00	-2.400000000e-02
2.559040000e+00	-1.600000000e-02
2.559360000e+00	-4.000000000e-02
2.559680000e+00	-2.400000000e-02
2.560000000e+00	-8.000000000e-03
2.560320000e+00	-2.400000000e-02
2.560640000e+00	-1.600000000e-02
2.560960000e+00	-1.600000000e-02
2.561280000e+00	-8.000000000e-03
2.561600000e+00	-3.200000000e-02
2.561920000e+00	-8.000000000e-03
2.562240000e+00	-2.400000000e-02
2.562560000e+00	-1.600000000e-02
2.562880000e+00	-2.400000000e-02
2.563200000e+00	-2.400000000e-02
2.563520000e+00	-8.000000000e-03
2.563840000e+00	-3.200000000e-02
2.564160000e+00	0.000000000e+00
2.564480000e+00	-3.200000000e-02
2.564800000e+00	-1.600000000e-02
2.565120000e+00	-2.400000000e-02
2.565440000e+00	0.000000000e+00
2.565760000e+00	-3.200000000e-02
2.566080000e+00	-3.200000000e-02
2.566400000e+00	-8.000000000e-03
2.566720000e+00	-4.000000000e-02
2.567040000e+00	-1.600000000e-02
2.567360000e+00	-2.400000000e-02
2.567680000e+00	-3.200000000e-02
2.568000000e+00	-3.200000000e-02
2.568320000e+00	-3.200000000e-02
2.568640000e+00	-4.000000000e-02
2.568960000e+00	-3.200000000e-02
2.569280000e+00	-1.600000000e-02
2.569600000e+00	-8.000000000e-03
2.569920000e+00	-2.400000000e-02
2.570240000e+00	-1.600000000e-02
2.570560000e+00	-3.200000000e-02
2.570880000e+00	-2.400000000e-02
2.571200000e+00	-1.600000000e-02
2.571520000e+00	-2.400000000e-02
2.571840000e+00	-8.000000000e-03
2.572160000e+00	-1.600000000e-02
2.572480000e+00	-3.200000000e-02
2.572800000e+00	-1.600000000e-02
2.573120000e+00	-3.200000000e-02
2.573440000e+00	-3.200000000e-02
2.573760000e+00	-2.400000000e-02
2.574080000e+00	-3.200000000e-02
2.574400000e+00	-3.200000000e-02
2.574720000e+00	0.000000000e+00
2.575040000e+00	-3.200000000e-02
2.575360000e+00	-8.000000000e-03
2.575680000e+00	-3.200000000e-02
2.576000000e+00	-3.200000000e-02
2.576320000e+00	-3.200000000e-02
2.576640000e+00	-4.000000000e-02
2.576960000e+00	-2.400000000e-02
2.577280000e+00	-2.400000000e-02
2.577600000e+00	-1.600000000e-02
2.577920000e+00	-4.000000000e-02
2.578240000e+00	-2.400000000e-02
2.578560000e+00	-3.200000000e-02
2.578880000e+00	-1.600000000e-02
2.579200000e+00	-3.200000000e-02
2.579520000e+00	-8.000000000e-03
2.579840000e+00	-3.200000000e-02
2.580160000e+00	-1.600000000e-02
2.580480000e+00	-3.200000000e-02
2.580800000e+00	-8.000000000e-03
2.581120000e+00	-2.400000000e-02
2.581440000e+00	-4.800000000e-02
2.581760000e+00	-4.000000000e-02
2.582080000e+00	-1.600000000e-02
2.582400000e+00	-2.400000000e-02
2.582720000e+00	-1.600000000e-02
2.583040000e+00	-4.800000000e-02
2.583360000e+00	-1.600000000e-02
2.583680000e+00	-4.800000000e-02
2.584000000e+00	-3.200000000e-02
2.584320000e+00	-8.000000000e-03
2.584640000e+00	-2.400000000e-02
2.584960000e+00	-2.400000000e-02
2.585280000e+00	-1.600000000e-02
2.585600000e+00	-1.600000000e-02
2.585920000e+00	-1.600000000e-02
2.586240000e+00	-8.000000000e-03
2.586560000e+00	-8.000000000e-03
2.586880000e+00	-2.400000000e-02
2.587200000e+00	-2.400000000e-02
2.587520000e+00	-2.400000000e-02
2.587840000e+00	-1.600000000e-02
2.588160000e+00	-1.600000000e-02
2.588480000e+00	-8.000000000e-03
2.588800000e+00	-8.000000000e-03
2.589120000e+00	-2.400000000e-02
2.589440000e+00	-1.600000000e-02
2.589760000e+00	-3.200000000e-02
2.590080000e+00	-2.400000000e-02
2.590400000e+00	-3.200000000e-02
2.590720000e+00	-2.400000000e-02
2.591040000e+00	-8.000000000e-03
2.591360000e+00	-8.000000000e-03
2.591680000e+00	-1.600000000e-02
2.592000000e+00	-3.200000000e-02
2.592320000e+00	-2.400000000e-02
2.592640000e+00	-2.400000000e-02
2.592960000e+00	-3.200000000e-02
2.593280000e+00	-2.400000000e-02
2.593600000e+00	-1.600000000e-02
2.593920000e+00	-2.400000000e-02
2.594240000e+00	-4.000000000e-02
2.594560000e+00	-8.000000000e-03
2.594880000e+00	-1.600000000e-02
2.595200000e+00	-3.200000000e-02
2.595520000e+00	-2.400000000e-02
2.595840000e+00	-8.000000000e-03
2.596160000e+00	-3.200000000e-02
2.596480000e+00	-2.400000000e-02
2.596800000e+00	-4.000000000e-02
2.597120000e+00	-3.200000000e-02
2.597440000e+00	-4.000000000e-02
2.597760000e+00	-1.600000000e-02
2.598080000e+00	-2.400000000e-02
2.598400000e+00	-2.400000000e-02
2.598720000e+00	-1.600000000e-02
2.599040000e+00	-3.200000000e-02
2.599360000e+00	-3.200000000e-02
2.599680000e+00	-1.600000000e-02
2.600000000e+00	-4.000000000e-02
2.600320000e+00	-8.000000000e-03
2.600640000e+00	-2.400000000e-02
2.600960000e+00	-1.600000000e-02
2.601280000e+00	-2.400000000e-02
2.601600000e+00	-3.200000000e-02
2.601920000e+00	-2.400000000e-02
2.602240000e+00	-8.000000000e-03
2.602560000e+00	-2.400000000e-02
2.602880000e+00	-2.400000000e-02
2.603200000e+00	-2.400000000e-02
2.603520000e+00	0.000000000e+00
2.603840000e+00	-2.400000000e-02
2.604160000e+00	-2.400000000e-02
2.604480000e+00	-2.400000000e-02
2.604800000e+00	-4.800000000e-02
2.605120000e+00	-2.400000000e-02
2.605440000e+00	-4.000000000e-02
2.605760000e+00	-3.200000000e-02
2.606080000e+00	-1.600000000e-02
2.606400000e+00	-3.200000000e-02
2.606720000e+00	-2.400000000e-02
2.607040000e+00	-3.200000000e-02
2.607360000e+00	0.000000000e+00
2.607680000e+00	-2.400000000e-02
2.608000000e+00	-2.400000000e-02
2.608320000e+00	-4.000000000e-02
2.608640000e+00	-8.000000000e-03
2.608960000e+00	-3.200000000e-02
2.609280000e+00	-3.200000000e-02
2.609600000e+00	-2.400000000e-02
2.609920000e+00	-4.000000000e-02
2.610240000e+00	-8.000000000e-03
2.610560000e+00	-1.600000000e-02
2.610880000e+00	-2.400000000e-02
2.611200000e+00	-8.000000000e-03
2.611520000e+00	-3.200000000e-02
2.611840000e+00	-1.600000000e-02
2.612160000e+00	-2.400000000e-02
2.612480000e+00	-4.000000000e-02
2.612800000e+00	-3.200000000e-02
2.613120000e+00	-4.000000000e-02
2.613440000e+00	0.000000000e+00
2.613760000e+00	-4.800000000e-02
2.614080000e+00	-3.200000000e-02
2.614400000e+00	-3.200000000e-02
2.614720000e+00	-3.200000000e-02
2.615040000e+00	0.000000000e+00
2.615360000e+00	-8.000000000e-03
2.615680000e+00	-3.200000000e-02
2.616000000e+00	-1.600000000e-02
2.616320000e+00	-1.600000000e-02
2.616640000e+00	-4.000000000e-02
2.616960000e+00	-4.000000000e-02
2.617280000e+00	-3.200000000e-02
2.617600000e+00	-2.400000000e-02
2.617920000e+00	-8.000000000e-03
2.618240000e+00	-1.600000000e-02
2.618560000e+00	-1.600000000e-02
2.618880000e+00	-8.000000000e-03
2.619200000e+00	-8.000000000e-03
2.619520000e+00	-1.600000000e-02
2.619840000e+00	-2.400000000e-02
2.620160000e+00	-1.600000000e-02
2.620480000e+00	-4.000000000e-02
2.620800000e+00	-2.400000000e-02
2.621120000e+00	-2.400000000e-02
2.621440000e+00	-3.200000000e-02
2.621760000e+00	-4.800000000e-02
2.622080000e+00	-4.000000000e-02
2.622400000e+00	-3.200000000e-02
2.622720000e+00	-4.000000000e-02
2.623040000e+00	-4.800000000e-02
2.623360000e+00	-2.400000000e-02
2.623680000e+00	-3.200000000e-02
2.624000000e+00	-4.000000000e-02
2.624320000e+00	-4.800000000e-02
2.624640000e+00	-4.000000000e-02
2.624960000e+00	-3.200000000e-02
2.625280000e+00	-4.800000000e-02
2.625600000e+00	-4.800000000e-02
2.625920000e+00	-4.000000000e-02
2.626240000e+00	-5.600000000e-02
2.626560000e+00	-2.400000000e-02
2.626880000e+00	-4.000000000e-02
2.627200000e+00	-4.000000000e-02
2.627520000e+00	-3.200000000e-02
2.627840000e+00	-2.400000000e-02
2.628160000e+00	-4.800000000e-02
2.628480000e+00	-4.000000000e-02
2.628800000e+00	-5.600000000e-02
2.629120000e+00	-1.600000000e-02
2.629440000e+00	-4.000000000e-02
2.629760000e+00	-4.000000000e-02
2.630080000e+00	-3.200000000e-02
2.630400000e+00	-2.400000000e-02
2.630720000e+00	-3.200000000e-02
2.631040000e+00	-3.200000000e-02
2.631360000e+00	-2.400000000e-02
2.631680000e+00	-4.800000000e-02
2.632000000e+00	-3.200000000e-02
2.632320000e+00	-2.400000000e-02
2.632640000e+00	-1.600000000e-02
2.632960000e+00	-4.800000000e-02
2.633280000e+00	-1.600000000e-02
2.633600000e+00	-4.000000000e-02
2.633920000e+00	-4.000000000e-02
2.634240000e+00	-4.000000000e-02
2.634560000e+00	-8.000000000e-03
2.634880000e+00	-3.200000000e-02
2.635200000e+00	-1.600000000e-02
2.635520000e+00	-4.000000000e-02
2.635840000e+00	-3.200000000e-02
2.636160000e+00	-4.800000000e-02
2.636480000e+00	-2.400000000e-02
2.636800000e+00	-2.400000000e-02
2.637120000e+00	-4.000000000e-02
2.637440000e+00	-1.600000000e-02
2.637760000e+00	-8.000000000e-03
2.638080000e+00	-1.600000000e-02
2.638400000e+00	-1.600000000e-02
2.638720000e+00	-4.000000000e-02
2.639040000e+00	-2.400000000e-02
2.639360000e+00	-3.200000000e-02
2.639680000e+00	-3.200000000e-02
2.640000000e+00	-3.200000000e-02
2.640320000e+00	-3.200000000e-02
2.640640000e+00	-4.000000000e-02
2.640960000e+00	-8.000000000e-03
2.641280000e+00	-1.600000000e-02
2.641600000e+00	-2.400000000e-02
2.641920000e+00	-3.200000000e-02
2.642240000e+00	-2.400000000e-02
2.642560000e+00	-2.400000000e-02
2.642880000e+00	-3.200000000e-02
2.643200000e+00	-2.400000000e-02
2.643520000e+00	-2.400000000e-02
2.643840000e+00	-3.200000000e-02
2.644160000e+00	-2.400000000e-02
2.644480000e+00	-2.400000000e-02
2.644800000e+00	-2.400000000e-02
2.645120000e+00	-1.600000000e-02
2.645440000e+00	-1.600000000e-02
2.645760000e+00	-1.600000000e-02
2.646080000e+00	-2.400000000e-02
2.646400000e+00	-3.200000000e-02
2.646720000e+00	-3.200000000e-02
2.647040000e+00	-8.000000000e-03
2.647360000e+00	-4.800000000e-02
2.647680000e+00	-3.200000000e-02
2.648000000e+00	-2.400000000e-02
2.648320000e+00	-4.000000000e-02
2.648640000e+00	-4.000000000e-02
2.648960000e+00	-2.400000000e-02
2.649280000e+00	-4.000000000e-02
2.649600000e+00	-2.400000000e-02
2.649920000e+00	-4.000000000e-02
2.650240000e+00	-8.000000000e-03
2.650560000e+00	-2.400000000e-02
2.650880000e+00	-2.400000000e-02
2.651200000e+00	-4.000000000e-02
2.651520000e+00	-4.800000000e-02
2.651840000e+00	-2.400000000e-02
2.652160000e+00	-1.600000000e-02
2.652480000e+00	-2.400000000e-02
2.652800000e+00	-4.000000000e-02
2.653120000e+00	-2.400000000e-02
2.653440000e+00	-8.000000000e-03
2.653760000e+00	-4.000000000e-02
2.654080000e+00	-4.000000000e-02
2.654400000e+00	-3.200000000e-02
2.654720000e+00	-8.000000000e-03
2.655040000e+00	-2.400000000e-02
2.655360000e+00	-1.600000000e-02
2.655680000e+00	-4.800000000e-02
2.656000000e+00	-2.400000000e-02
2.656320000e+00	-4.800000000e-02
2.656640000e+00	-3.200000000e-02
2.656960000e+00	-3.200000000e-02
2.657280000e+00	-4.800000000e-02
2.657600000e+00	-3.200000000e-02
2.657920000e+00	-8.000000000e-03
2.658240000e+00	-4.000000000e-02
2.658560000e+00	-4.800000000e-02
2.658880000e+00	-3.200000000e-02
2.659200000e+00	-2.400000000e-02
2.659520000e+00	-2.400000000e-02
2.659840000e+00	-4.000000000e-02
2.660160000e+00	-1.600000000e-02
2.660480000e+00	-3.200000000e-02
2.660800000e+00	-4.000000000e-02
2.661120000e+00	-1.600000000e-02
2.661440000e+00	-4.000000000e-02
2.661760000e+00	-3.200000000e-02
2.662080000e+00	-3.200000000e-02
2.662400000e+00	-1.600000000e-02
2.662720000e+00	-4.000000000e-02
2.663040000e+00	-3.200000000e-02
2.663360000e+00	-3.200000000e-02
2.663680000e+00	-2.400000000e-02
2.664000000e+00	-1.600000000e-02
2.664320000e+00	-2.400000000e-02
2.664640000e+00	-2.400000000e-02
2.664960000e+00	-1.600000000e-02
2.665280000e+00	-8.000000000e-03
2.665600000e+00	-3.200000000e-02
2.665920000e+00	-3.200000000e-02
2.666240000e+00	-1.600000000e-02
2.666560000e+00	-2.400000000e-02
2.666880000e+00	-4.800000000e-02
2.667200000e+00	-2.400000000e-02
2.667520000e+00	-4.800000000e-02
2.667840000e+00	-3.200000000e-02
2.668160000e+00	-4.000000000e-02
2.668480000e+00	-1.600000000e-02
2.668800000e+00	-4.000000000e-02
2.669120000e+00	-8.000000000e-03
2.669440000e+00	-4.000000000e-02
2.669760000e+00	-3.200000000e-02
2.670080000e+00	-3.200000000e-02
2.670400000e+00	-3.200000000e-02
2.670720000e+00	-2.400000000e-02
2.671040000e+00	-4.000000000e-02
2.671360000e+00	-4.000000000e-02
2.671680000e+00	-3.200000000e-02
2.672000000e+00	-4.000000000e-02
2.672320000e+00	-3.200000000e-02
2.672640000e+00	-4.000000000e-02
2.672960000e+00	-2.400000000e-02
2.673280000e+00	-2.400000000e-02
2.673600000e+00	-2.400000000e-02
2.673920000e+00	-4.800000000e-02
2.674240000e+00	-1.600000000e-02
2.674560000e+00	-4.000000000e-02
2.674880000e+00	-4.000000000e-02
2.675200000e+00	-2.400000000e-02
2.675520000e+00	-3.200000000e-02
2.675840000e+00	-4.000000000e-02
2.676160000e+00	-2.400000000e-02
2.676480000e+00	-3.200000000e-02
2.676800000e+00	-2.400000000e-02
2.677120000e+00	-1.600000000e-02
2.677440000e+00	-4.800000000e-02
2.677760000e+00	-8.000000000e-03
2.678080000e+00	-2.400000000e-02
2.678400000e+00	-8.000000000e-03
2.678720000e+00	-2.400000000e-02
2.679040000e+00	-2.400000000e-02
2.679360000e+00	-4.800000000e-02
2.679680000e+00	-4.000000000e-02
2.680000000e+00	-2.400000000e-02
2.680320000e+00	-2.400000000e-02
2.680640000e+00	-4.000000000e-02
2.680960000e+00	-1.600000000e-02
2.681280000e+00	-3.200000000e-02
2.681600000e+00	-1.600000000e-02
2.681920000e+00	-3.200000000e-02
2.682240000e+00	-2.400000000e-02
2.682560000e+00	-1.600000000e-02
2.682880000e+00	-3.200000000e-02
2.683200000e+00	-4.000000000e-02
2.683520000e+00	-3.200000000e-02
2.683840000e+00	-4.800000000e-02
2.684160000e+00	-8.000000000e-03
2.684480000e+00	-8.000000000e-03
2.684800000e+00	-2.400000000e-02
2.685120000e+00	-2.400000000e-02
2.685440000e+00	-3.200000000e-02
2.685760000e+00	-3.200000000e-02
2.686080000e+00	-8.000000000e-03
2.686400000e+00	-4.800000000e-02
2.686720000e+00	-3.200000000e-02
2.687040000e+00	-1.600000000e-02
2.687360000e+00	-1.600000000e-02
2.687680000e+00	-4.000000000e-02
2.688000000e+00	-2.400000000e-02
2.688320000e+00	-2.400000000e-02
2.688640000e+00	-4.800000000e-02
2.688960000e+00	-8.000000000e-03
2.689280000e+00	-2.400000000e-02
2.689600000e+00	-1.600000000e-02
2.689920000e+00	-3.200000000e-02
2.690240000e+00	-4.000000000e-02
2.690560000e+00	-2.400000000e-02
2.690880000e+00	-1.600000000e-02
2.691200000e+00	-3.200000000e-02
2.691520000e+00	-3.200000000e-02
2.691840000e+00	-3.200000000e-02
2.692160000e+00	-1.600000000e-02
2.692480000e+00	-3.200000000e-02
2.692800000e+00	-1.600000000e-02
2.693120000e+00	-8.000000000e-03
2.693440000e+00	-2.400000000e-02
2.693760000e+00	-2.400000000e-02
2.694080000e+00	-4.000000000e-02
2.694400000e+00	-2.400000000e-02
2.694720000e+00	-4.000000000e-02
2.695040000e+00	-3.200000000e-02
2.695360000e+00	-2.400000000e-02
2.695680000e+00	-3.200000000e-02
2.696000000e+00	-2.400000000e-02
2.696320000e+00	-2.400000000e-02
2.696640000e+00	-3.200000000e-02
2.696960000e+00	-2.400000000e-02
2.697280000e+00	-1.600000000e-02
2.697600000e+00	-4.000000000e-02
2.697920000e+00	-2.400000000e-02
2.698240000e+00	-3.200000000e-02
2.698560000e+00	-2.400000000e-02
2.698880000e+00	-2.400000000e-02
2.699200000e+00	-1.600000000e-02
2.699520000e+00	-2.400000000e-02
2.699840000e+00	-3.200000000e-02
2.700160000e+00	-8.000000000e-03
2.700480000e+00	-1.600000000e-02
2.700800000e+00	-8.000000000e-03
2.701120000e+00	-3.200000000e-02
2.701440000e+00	-3.200000000e-02
2.701760000e+00	-3.200000000e-02
2.702080000e+00	-4.000000000e-02
2.702400000e+00	-1.600000000e-02
2.702720000e+00	-2.400000000e-02
2.703040000e+00	-2.400000000e-02
2.703360000e+00	-1.600000000e-02
2.703680000e+00	-4.000000000e-02
2.704000000e+00	-1.600000000e-02
2.704320000e+00	-2.400000000e-02
2.704640000e+00	-1.600000000e-02
2.704960000e+00	-3.200000000e-02
2.705280000e+00	-2.400000000e-02
2.705600000e+00	-4.000000000e-02
2.705920000e+00	-3.200000000e-02
2.706240000e+00	-4.000000000e-02
2.706560000e+00	-3.200000000e-02
2.706880000e+00	-4.000000000e-02
2.707200000e+00	-1.600000000e-02
2.707520000e+00	-1.600000000e-02
2.707840000e+00	-8.000000000e-03
2.708160000e+00	-3.200000000e-02
2.708480000e+00	-8.000000000e-03
2.708800000e+00	-2.400000000e-02
2.709120000e+00	-3.200000000e-02
2.709440000e+00	-4.000000000e-02
2.709760000e+00	-4.000000000e-02
2.710080000e+00	-4.000000000e-02
2.710400000e+00	-8.000000000e-03
2.710720000e+00	-2.400000000e-02
2.711040000e+00	-4.800000000e-02
2.711360000e+00	-8.000000000e-03
2.711680000e+00	-3.200000000e-02
2.712000000e+00	-8.000000000e-03
2.712320000e+00	-1.600000000e-02
2.712640000e+00	-8.000000000e-03
2.712960000e+00	-1.600000000e-02
2.713280000e+00	-4.000000000e-02
2.713600000e+00	-4.000000000e-02
2.713920000e+00	-3.200000000e-02
2.714240000e+00	-4.000000000e-02
